course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
THEORY OF PROGRAM LANG,Lecture,CMPT,331L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '221L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,220
MARKETING RESEAR,Lecture,BUS,441N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Accounting', '204N', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Business', '340N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,216
GLOBAL ENV-BUSINESS,On Line Class,MBA,663N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,222
PRLG INTERN,Internship,PRLG,495N,,,Liberal Arts LA,School of Liberal Arts LA,2,225
DIGTL LAYOUT+DESIGN,Lecture,ART,211N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '231L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,223
LANGUAGE STUDY,Lecture,CMPT,333N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,226
ST:WATER & CLIMATE,Lecture,ENSC,392L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Environmental Science', '101L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,224
ECONOMICS,On Line Class,MBA,664N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,227
INST: CRYPTOGRAP,Independent Study,CMPT,388N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,230
ENSC INTERN,Internship,ENSC,395N,,,Science SI,School of Science SI,4,231
GRAPH DESIGN I:TYPOGRAPHY+DES,Marist Abroad,ART,215N,,,Communication and The Arts CO,School Communication Arts CO,3,232
PRLG INTERN I,Internship,PRLG,496N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,229
ST:DATA STORAGE+ARCH MGMT,Lecture,CMPT,392L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,233
INTRNATNL MARKET,Marist Abroad,BUS,442N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Accounting', '204N', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Business', '340N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Business', '382N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Business', '381N', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,228
ENSC INTERN,Internship,ENSC,396N,,,Science SI,School of Science SI,2,234
ANALYTICS,On Line Class,MBA,665N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,235
PRLG INTERN II,Marist Abroad,PRLG,499N,,,Liberal Arts LA,School of Liberal Arts LA,3,236
ARTIFICAL INTELLIGENCE,Marist Abroad,CMPT,404L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,237
PHYSICS IN THE ARTS,Lorenzo di Medici,ART,216L,,,Communication and The Arts CO,School Communication Arts CO,3,238
ENSC INTERN,Internship,ENSC,397N,,,Science SI,School of Science SI,1,239
PHILOSOPHICAL PERSPECTIVES,Marist Abroad,PHIL,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,241
ROBOTICS,Lecture,CMPT,412N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,242
PSYCHOBIOLOGY+LAB,Lecture,PSYC,301L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,4,240
ENSC INTERN,Internship,ENSC,398N,,,Science SI,School of Science SI,3,244
HIST-PHOTOGRAPHY,Lecture,ART,220L,,,Communication and The Arts CO,School Communication Arts CO,3,243
ACCOUNTING,On Line Class,MBA,667N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '665N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,245
GAME DESIGN+PROGRAM II,Lecture,CMPT,415N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,247
MKTING POL PROBS,Lecture,BUS,450N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '440N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Business', '441N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,246
HUMAN MEMORY + LAB,Lecture,PSYC,308L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,4,248
HACKING + PENETRATION TESTING,On Line Class,CMPT,417N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '416N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,251
ST:BIOLOGY INVASIONS,Lecture,ENSC,403L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '131L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Environmental Science', '101L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,4,250
GREEK & ROMAN ART,Lecture,ART,230L,,,Communication and The Arts CO,School Communication Arts CO,3,252
INTRO DIGIT MEDIA,Lecture,ART,231L,,,Communication and The Arts CO,School Communication Arts CO,3,257
MOBILE SECURITY,On Line Class,CMPT,418N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '416N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,256
PRIN-PSYC TEST I,Marist Abroad,PSYC,311L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,255
INTERNET SECURITY,Lecture,CMPT,420N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,259
CHILD DEVELOPMENT,Lecture,PSYC,317L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,260
DIGITAL ANIMATION I,Lecture,ART,235N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '231L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,261
COMPUTER ORG & ARCH,Lecture,CMPT,422N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,262
NETWORK VIRTUALIZATION,On Line Class,CMPT,423N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,264
INTERM PHOTO,Lecture,ART,240N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '145N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,263
DATA+INFORMATION MGMT,Lecture,CMPT,428N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,267
MEDIEVAL ART,Marist Abroad,ART,245L,,,Communication and The Arts CO,School Communication Arts CO,3,268
PSYC OF THE ADOLSCT,Marist Abroad,PSYC,318L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,266
DESIGN OF COMPILERS,Lecture,CMPT,432N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,269
CROSSROADS OF FAITH,Marist Abroad,ART,248L,,,Communication and The Arts CO,School Communication Arts CO,3,270
FINANCE,On Line Class,MBA,669N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ')'], ['And', '(', '', '', 'Masters - MBA', '664N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '515N', 'Graduate', 'C', ')'], ['And', '', '', '', 'Masters - MBA', '665N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '667N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,265
RENAISSANCE ART-ITAL CRT,Marist Abroad,ART,276L,,,Communication and The Arts CO,School Communication Arts CO,3,273
MGT STRATEGY POL,Lecture,BUS,477N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '301N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Business', '320N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Business', '340N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Business', '302N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Business', '388N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,271
ALGORITHM ANALYSIS+DESIGN,Lecture,CMPT,435L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Mathematics', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '250L', 'Undergraduate', 'D', ')']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,272
ENVIRONMENT LAW,Lecture,ENSC,425L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Environmental Science', '101L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,275
LIFESPAN DEVELOPMENT,On Line Class,PSYC,323L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,276
AMERICAN ART,Lecture,ART,280L,,,Communication and The Arts CO,School Communication Arts CO,3,277
RESEARCH I,Lecture,ENSC,440L,,,Science SI,School of Science SI,3,278
OPERATIONS MANAGEMENT,On Line Class,MBA,670N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', ')'], ['And', '(', '', '', 'Masters - MBA', '664N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '515N', 'Graduate', 'C', ')'], ['And', '', '', '', 'Masters - MBA', '665N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '667N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '663N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,274
HIST OF COSTUME,Lecture,ART,281L,,,Communication and The Arts CO,School Communication Arts CO,3,279
FORMAL LANGUAGES+COMPUTABILITY,Lecture,CMPT,440L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '422L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Computing Technology', '422N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,280
RESEARCH II,Lecture,ENSC,441L,,,Science SI,School of Science SI,3,283
PSYC OF WOMEN,Lecture,PSYC,331L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,281
BUSINESS INTERNSHIP,Lecture,BUS,487N,,,Management SM,School of Management SM,1,284
FINANCE MKTS-INST,On Line Class,MBA,672N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Masters - MBA', '602N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '669N', 'Graduate', 'C', ')'], ['And', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,282
COMPUTER GRAPHICS,Lecture,CMPT,446N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,285
FRENCH REVOLUTION,Lecture,HIST,348L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'History', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '123L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '124L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '135L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '140L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '141L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '142L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '299L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '299L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,3,195
