course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
ENVIRON POLITICS+POLICY,Lecture,ENSC,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Environmental Science', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,450
PRINCIPLES OF MARKETING,Lorenzo di Medici,BUS,210N,,,Management SM,School of Management SM,3,454
POLITICS OF CRIME,Marist Abroad,CRJU,377L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,455
APPLIED STATISTIC,Lecture,MATH,331L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '330L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Data Science+Analytics', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,452
WEB DESIGN II,Marist Abroad,GRAP,295N,,,Communication and The Arts CO,School Communication Arts CO,3,457
ST: PRACTICAL JPN/STUDY ABROAD,Marist Abroad,JPN,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,458
MEASRMNT-EVAL,Lecture,PSYC,362L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,459
RESEARCH+CONSUMER INSIGHT,Lecture,COM,324L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '110L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,456
ST:PRIVATE SECURITY,Lecture,CRJU,390L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,460
HUMAN POTENTIAL-BUS ORGANZTNS,Marist Abroad,BUS,225N,,,Management SM,School of Management SM,3,462
WEB AUTHORING I,Marist Abroad,GRAP,315L,,,Communication and The Arts CO,School Communication Arts CO,3,464
ITALY'S CONTRIBUTION MOD SCI,Marist Abroad,PHIL,281L,,,Liberal Arts LA,School of Liberal Arts LA,3,463
INTRO TO GEOLOGY,Lecture,ENSC,210L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Environmental Science', '212L', 'Undergraduate', '', '']]",Science SI,School of Science SI,3,461
ITALIAN 2,Lorenzo di Medici,FLOR,167L,,,Registrar RG,Registrar RG,3,466
CALC III,Lecture,MATH,343L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '242L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,465
WEB MARKETING,Marist Abroad,BUS,243N,,,Management SM,School of Management SM,3,468
INTERCULT COMM,Lecture,COM,325L,,,Communication and The Arts CO,School Communication Arts CO,3,470
PHYSICS IN THE ARTS,Lorenzo di Medici,ART,216L,,,Communication and The Arts CO,School Communication Arts CO,3,472
ST: PSYCHOLOGY AND LAW,Lecture,CRJU,393L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,467
GENERAL BUSINESS,Lorenzo di Medici,FLOR,172N,,,Registrar RG,Registrar RG,2,475
FLASH FOR THE WEB,Marist Abroad,GRAP,320L,,,Communication and The Arts CO,School Communication Arts CO,3,474
ELEM LATIN II,Lecture,LAT,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,473
INTRO TO GEOLOGY LAB,Laboratory,ENSC,212L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Environmental Science', '210L', 'Undergraduate', '', '']]",Science SI,School of Science SI,1,471
INST: APPLIED PDE,Independent Study,MATH,387L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,477
ASSESS ED DISABILITIES,Lecture,PSYC,372L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '207L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,469
ENVIRONMENTAL ETHICS,Lecture,PHIL,301L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,476
ST:BUSINESS,Marist Abroad,BUS,292L,,,Management SM,School of Management SM,3,478
CROSS CULT CJ SYS,Marist Abroad,CRJU,440L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,479
RENDERING ESSENTIALS,Marist Abroad,GRAP,330L,,,Communication and The Arts CO,School Communication Arts CO,3,480
SELF DEVELOPMENT,Lecture,LERN,104L,,,Registrar RG,Registrar RG,3,481
ECO-GASTRONOMY,Lorenzo di Medici,ENSC,250L,,,Science SI,School of Science SI,3,483
ST THEORY OF ALGORITHM,Marist Abroad,MATH,393L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,484
HIST-PHOTOGRAPHY,Lecture,ART,220L,,,Communication and The Arts CO,School Communication Arts CO,3,485
GENERAL PUBLIC SPEAKING,Lorenzo di Medici,FLOR,181L,,,Registrar RG,Registrar RG,2,486
INDUSTRIAL PSYCH,Lecture,PSYC,385L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,487
MAGAZINE LAYOUT+DESIGN,Lecture,COM,328N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '103L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Communication', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '243L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,482
MOTION GRAPHIC TECHNIQUES,Marist Abroad,GRAP,370N,,,Communication and The Arts CO,School Communication Arts CO,3,492
MORAL COGNITION,Lecture,PHIL,302L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,490
CRIT READ+THINK,Lecture,LERN,105L,,,Liberal Arts LA,School of Liberal Arts LA,1,493
SUSTAINABLE FOREST MGMT,Marist Abroad,ENSC,290L,,,Science SI,School of Science SI,3,494
HR MANAGEMNT,Lecture,BUS,301N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Accounting', '204N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,488
SENIOR SEMINAR II,Lecture,CRJU,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '374L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,489
INTRO DIGIT MEDIA,Lecture,ART,231L,,,Communication and The Arts CO,School Communication Arts CO,3,495
GENERAL FASHION,Lorenzo di Medici,FLOR,183L,,,Registrar RG,Registrar RG,2,496
COMPUTAT LINEAR ALGEBRA,Lecture,MATH,412L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '210L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Data Science+Analytics', '220L', 'Undergraduate', 'D', ')']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,491
ST: SCHOOL PSYCH PRACTICUM,Lecture,PSYC,391L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,2,497
ST: GRAPHIC DESIGN INTERNSHIP,Lorenzo di Medici,GRAP,371L,,,Communication and The Arts CO,School Communication Arts CO,6,499
INST: SOCIAL ONTOLOGY,Independent Study,PHIL,305L,,,Liberal Arts LA,School of Liberal Arts LA,1,500
CREATIVE PROBLEM SOLVING,Lecture,COM,329L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '324L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,498
TRANSFER SEMINAR,Lecture,LERN,119L,,,Registrar RG,Registrar RG,1,501
ST:SOC/ECO SYSTEMS IN ALASKA,Lecture,ENSC,292L,,,Science SI,School of Science SI,3,502
GEN FASH FIG DRAWING,Lorenzo di Medici,FLOR,183N,,,Registrar RG,Registrar RG,2,504
CRJU INTERN I,Internship,CRJU,496N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,503
WRKSHP CREATIVE ADVERT,Marist Abroad,GRAP,378N,,,Communication and The Arts CO,School Communication Arts CO,3,507
"ST:MIND, BRAIN & BEHAVIOR",Marist Abroad,PSYC,392L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,505
19th CENTURY PHILOSOPHY,Lecture,PHIL,323L,,,Liberal Arts LA,School of Liberal Arts LA,3,508
COMPLEX ANALYSIS,Lecture,MATH,424L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '310L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '343L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,506
ITAL/AMER EXPER,Lorenzo di Medici,LIT,213L,,,Liberal Arts LA,School of Liberal Arts LA,3,510
DIGITAL ANIMATION I,Lecture,ART,235N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '231L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,509
GENERAL CONSERVATION,Lorenzo di Medici,FLOR,184N,,,Registrar RG,Registrar RG,2,512
ITAL CRIME FICTION,Marist Abroad,LIT,226L,,,Liberal Arts LA,School of Liberal Arts LA,3,515
ENVIRON ECONOMICS,Lecture,ENSC,305L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '150L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,511
METAPHYSICS,Lecture,PHIL,335L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,513
ELEM TOPOLOGY,Marist Abroad,MATH,451L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,517
GENERAL INTERIOR DESIGN,Lorenzo di Medici,FLOR,185L,,,Registrar RG,Registrar RG,2,520
CRJU INTERN II,Internship,CRJU,497N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '496N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,516
APPLIED RESEARCH + ANALYTICS,Lecture,COM,333L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '370L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Communication', '200L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,514
INTERM PHOTO,Lecture,ART,240N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '145N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,518
ROMEO AND JULIET,Marist Abroad,LIT,273L,,,Liberal Arts LA,School of Liberal Arts LA,3,522
ORGANIZ BEHAVIOR,Lecture,BUS,302N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Accounting', '204N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,519
CLIMATE CHANGE SEMINAR,Lecture,ENSC,318L,,,Science SI,School of Science SI,1,523
PHIL OF MIND,Marist Abroad,PHIL,345L,,,Liberal Arts LA,School of Liberal Arts LA,3,524
FOUNDATION-MATH,Marist Abroad,MATH,452L,,,MSCS Computer Science CS,MSCS Computer Science CS,3,525
ST:HEALTH PSYCHOLOGY,Lecture,PSYC,393L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,526
MEDIEVAL ART,Marist Abroad,ART,245L,,,Communication and The Arts CO,School Communication Arts CO,3,527
GENERAL INTERIOR DESIGN,Lorenzo di Medici,FLOR,185N,,,Registrar RG,Registrar RG,2,528
MATH CAPPING COUR,Lecture,MATH,477L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,532
LITERACY QUESTS,Marist Abroad,LIT,279L,,,Liberal Arts LA,School of Liberal Arts LA,3,533
CRJU INTERN III,Internship,CRJU,498N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '497N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,529
BIOETHICS,Lecture,PHIL,346L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,531
INST: MINDFUL ADOLESCENT III,Independent Study,PSYC,398L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,534
ST:BIODIVERSITY&CONSERVATION,Lecture,ENSC,321L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Environmental Science', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,530
GENERAL CAREER DEV,Lorenzo di Medici,FLOR,186L,,,Registrar RG,Registrar RG,2,535
PRESS IN AMERICA,Lecture,COM,341L,,,Communication and The Arts CO,School Communication Arts CO,3,536
CROSSROADS OF FAITH,Marist Abroad,ART,248L,,,Communication and The Arts CO,School Communication Arts CO,3,537
INTRODUCTION TO MEDIA STUDIES,Lecture,MDIA,101L,,,Communication and The Arts CO,School Communication Arts CO,3,539
ST: ITAL-CHILDREN'S LIT,Marist Abroad,LIT,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,540
INST: MINDFUL ADOLESCENT I,Independent Study,PSYC,399L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,541
ST:PRINCIPLES OF RESOURCE MGMT,Marist Abroad,ENSC,322L,,,Science SI,School of Science SI,4,542
CRJU INTERN IV,Internship,CRJU,499N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '498N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,538
RESPON & JUSTICE FUTURE GENR,Lorenzo di Medici,PHIL,364L,,,Liberal Arts LA,School of Liberal Arts LA,3,543
RENAISSANCE ART-ITAL CRT,Marist Abroad,ART,276L,,,Communication and The Arts CO,School Communication Arts CO,3,544
LITERARY IMAGINATION,Marist Abroad,LIT,332L,,,Liberal Arts LA,School of Liberal Arts LA,3,545
ST:TROPICAL COASTAL ECOLOGY,Marist Abroad,ENSC,323L,,,Science SI,School of Science SI,4,547
ST: SCHOOL PSYCHOLOGY THEORY,Lecture,PSYC,406L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,4,546
HIST OF MEDITERRANEAN CIV,Marist Abroad,ICSI,202L,,,Liberal Arts LA,School of Liberal Arts LA,3,548
DATA MODELING FOR BUSINESS,Lecture,BUS,310N,,,Management SM,School of Management SM,3,549
INTRODUCTION TO FILM,Lorenzo di Medici,FLOR,187L,,,Registrar RG,Registrar RG,2,550
DIGITAL TOOLBOX,Lecture,MDIA,103L,,,Communication and The Arts CO,School Communication Arts CO,3,551
READ-JOURNALISM,On Line Class,COM,342L,,,Communication and The Arts CO,School Communication Arts CO,3,552
DX+TRTMNT PLANNING,Lecture,COUN,507L,,,Mental Health Counseling BH,Mental Health Counseling BH,3,553
ST:ELEMENTARY GREEK - ELEC,Marist Abroad,CSGR,190L,,,Liberal Arts LA,School of Liberal Arts LA,3,554
HIST OF COSTUME,Lecture,ART,281L,,,Communication and The Arts CO,School Communication Arts CO,3,557
ST:PANAMA LANG/CULT&SOCIETY,Marist Abroad,CSCU,290L,,,Liberal Arts LA,School of Liberal Arts LA,2,558
ADV GIS,Lecture,ENSC,330L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Environmental Science', '230L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,555
PHOTOJOURNALISM,Marist Abroad,COM,345L,,,Communication and The Arts CO,School Communication Arts CO,3,560
ITALIAN HISTORY,Lorenzo di Medici,FLOR,211L,,,Registrar RG,Registrar RG,2,562
ORGANIZATIONAL BEHAVIOR,Marist Abroad,BUS,311N,,,Management SM,School of Management SM,3,561
INTRO HLTH PROF,Lecture,HLTH,110N,,,Science SI,School of Science SI,1,564
MUSEUM STUDIES,Marist Abroad,ART,290L,,,Communication and The Arts CO,School Communication Arts CO,3,565
ST:ASIA AND THE WORLD,Marist Abroad,CSAS,390L,,,Liberal Arts LA,School of Liberal Arts LA,3,566
ASSESSMENT IN COUN,Lecture,COUN,613L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'MA CMH Counseling', '600L', 'Graduate', 'C', ''], ['And', '', '', '', 'MA CMH Counseling', '610L', 'Graduate', 'C', '']]",Mental Health Counseling BH,Mental Health Counseling BH,3,563
ETHICAL DEC MAKNG BUS,Marist Abroad,BUS,319N,,,Management SM,School of Management SM,3,570
ST:FRANCE HISTORY&CULTURE,Marist Abroad,CSFR,291L,,,Liberal Arts LA,School of Liberal Arts LA,3,571
REPUTATION+RELATION MGMT,On Line Class,COM,347L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '370L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,568
ST:MEDIA & SOCIETY,Marist Abroad,ART,292L,,,Communication and The Arts CO,School Communication Arts CO,3,572
PSYCHOLOGICAL SYSTMS-CAPPING,Lecture,PSYC,478L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Psychology', '301L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '302L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '303L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '304L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '305L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '306L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '307L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '308L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '388L', 'Undergraduate', 'D', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,556
PRIN ENVIR ASSESS,Lecture,ENSC,380L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Environmental Science', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Environmental Science', '360L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Biology', '360L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,3,567
HUMAN NUTRITION,Lecture,HLTH,201L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,569
ST:IRISH FOR BEGINNERS,Marist Abroad,CSIR,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,575
GROUP COUNSELING,Lecture,COUN,614L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'MA CMH Counseling', '600L', 'Graduate', 'C', ''], ['And', '', '', '', 'MA CMH Counseling', '610L', 'Graduate', 'C', ''], ['And', '', '', '', 'MA CMH Counseling', '612L', 'Graduate', 'C', '']]",Mental Health Counseling BH,Mental Health Counseling BH,3,573
