course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
RACE+POLITICAL THOUGHT,Lecture,POSC,310L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '281L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '291L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '298L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,613
FIN ART INTERN,Lecture,ART,397N,,,Communication and The Arts CO,School Communication Arts CO,3,661
FASH EMPLOY SEM,Lecture,FASH,400N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,1,659
PUBLIC BUDGETING,On Line Class,MPA,503L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MPA', '500L', 'Graduate', 'C', '']]",MPA MP,MPA MP,3,660
SPEC TOPICS SOC I,Marist Abroad,SOC,392L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,663
FOUNDATIONS OF MKTG,On Line Class,ORG,340N,,,Professional Programs PP,Professional Programs PP,3,664
ENGLISH INTERNSHIP LAB,Lecture,ENG,106L,,,Liberal Arts LA,School of Liberal Arts LA,0,666
COM INTERNSHIP,Internship,COM,451N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,11,662
FINE ART INTERN,Lorenzo di Medici,ART,398N,,,Communication and The Arts CO,School Communication Arts CO,1,667
INTRO TO LAW,Lecture,PRLG,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,669
HUM RES MGT PUB ORG,On Line Class,MPA,505N,,,MPA MP,MPA MP,3,668
INTERM WRITING FOR COLLEGE,Lecture,ENG,119L,,,Liberal Arts LA,School of Liberal Arts LA,3,670
ST:DISABILITY AWARENESS,Lecture,SOC,393L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,672
COM INTERNSHIP,Internship,COM,452N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,13,671
ART INTERN,Marist Abroad,ART,403N,,,Communication and The Arts CO,School Communication Arts CO,6,675
ALTERNATIVE JOURNALISM,Marist Abroad,COM,465L,,,Communication and The Arts CO,School Communication Arts CO,3,678
ADV PDM SOFTWARE,Hybrid Lecture/Online,FASH,415L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '245N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Fashion', '300N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,673
SOCIAL THEORY,Marist Abroad,SOC,440L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Sociology', '336L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Sociology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,676
ADMINISTRAT LAW,On Line Class,MPA,506N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MPA', '500L', 'Graduate', 'C', '']]",MPA MP,MPA MP,3,677
ART INTERN,Internship,ART,404N,,,Communication and The Arts CO,School Communication Arts CO,2,681
WRITING FOR COLLEGE,School College,ENG,120L,,,Liberal Arts LA,School of Liberal Arts LA,3,680
INTR LEG WRIT-RES,Lecture,PRLG,210N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,679
GLOBAL MERCH STRATEGIES,Lorenzo di Medici,FASH,455N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '265N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,683
ART INTERN,Internship,ART,406N,,,Communication and The Arts CO,School Communication Arts CO,4,685
TECH MGT PUB MANAGERS,On Line Class,MPA,507N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MPA', '500L', 'Graduate', 'C', '']]",MPA MP,MPA MP,3,684
JOURNALISM WORKSHOP,Hybrid Lecture/Online,COM,466L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '322L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '327L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '331L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Communication', '328N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '332N', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,682
FAMILY LAW,Lecture,PRLG,311L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,687
SOC RESEARCH METH,Lecture,SOC,480L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Sociology', '101L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Sociology', '440L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Sociology', '336L', 'Undergraduate', 'C', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,686
DIGITAL PHOTO II,Lecture,ART,425N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '320N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Art', '320L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,688
STATS FOR PUB MANAGERS,On Line Class,MPA,508L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MPA', '500L', 'Graduate', 'C', '']]",MPA MP,MPA MP,3,689
COMPARAT COMM SYS,Marist Abroad,COM,488L,,,Communication and The Arts CO,School Communication Arts CO,3,690
SOC OF IMMIGRATATION MODERN WD,Marist Abroad,ISOC,105L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,4,691
PLANNING & EVALUA,On Line Class,MPA,513L,,,MPA MP,MPA MP,3,694
BROADCASTING,Lorenzo di Medici,CLDM,303L,,,Communication and The Arts CO,School Communication Arts CO,3,696
3D MODELING+VISUALIZATION,Lecture,ART,431N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '231L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,692
CRIMINAL LAW,Lecture,PRLG,312L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,693
ELEM SPANISH I,Lecture,SPAN,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,697
HIST AM PRESIDENC,Lecture,POSC,312L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '200L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '281L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '289L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '296L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,665
SENIOR THESIS,Lecture,ART,478N,,,Communication and The Arts CO,School Communication Arts CO,3,699
MGMT IN NONPROFT ORG,On Line Class,MPA,521N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MPA', '500L', 'Graduate', 'C', '']]",MPA MP,MPA MP,3,698
ITALIAN CINEMA SOCIETY,Lorenzo di Medici,CLDM,305L,,,Communication and The Arts CO,School Communication Arts CO,3,700
FASH MERCH CAPPING,Lecture,FASH,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Fashion', '265N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Fashion', '300N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Communication', '110L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '220L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,695
GEN CHEMISTRY LAB I,Laboratory,CHEM,115L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,1,701
ORGANZ THEORY+CHANGE,On Line Class,MPA,530N,,,MPA MP,MPA MP,3,704
ELEM SPANISH II,Lecture,SPAN,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,706
WAR + MEDIA,Lorenzo di Medici,CLDM,311L,,,Communication and The Arts CO,School Communication Arts CO,3,705
REAL PROP & TITLE,Lecture,PRLG,313N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,702
MICHELANGELO,Marist Abroad,ARTL,205L,,,Communication and The Arts CO,School Communication Arts CO,3,708
FASH DES CAP I: PORT DEVEL,Lecture,FASH,478L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '345N', 'Undergraduate', 'C', '']]",Communication and The Arts CO,School Communication Arts CO,3,707
NONPROFIT FUNDRAISING+DVLPMNT,On Line Class,MPA,622N,,,MPA MP,MPA MP,3,709
INTER SPANISH I,Lecture,SPAN,105L,,,Liberal Arts LA,School of Liberal Arts LA,3,710
PALACES OF ROME,Lorenzo di Medici,ARTL,211L,,,Communication and The Arts CO,School Communication Arts CO,3,711
CROWDFUNDING,Marist Abroad,CLDM,314L,,,Communication and The Arts CO,School Communication Arts CO,3,712
AESTHETICS OF DSGN,Marist Abroad,ARTL,215L,,,Communication and The Arts CO,School Communication Arts CO,3,715
BUSINESS LAW I,Marist Abroad,PRLG,380N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,713
MPA INTERNSHIP,On Line Class,MPA,660N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MPA', '500L', 'Graduate', 'C', '']]",MPA MP,MPA MP,3,714
INTER SPAN II,Lecture,SPAN,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,716
COMM/EVENT PLAN INTERNSHIP,Marist Abroad,CLDM,367L,,,Communication and The Arts CO,School Communication Arts CO,3,717
HIST INTERN I,Lecture,HIST,404N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'History', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '123L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '124L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '135L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '140L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '141L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '142L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,2,655
