course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
FEMIN. POLIT THGHT,Lecture,POSC,320L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '200L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '281L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '289L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '296L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1070
DOCUMENTARY,Marist Abroad,MDIA,325L,,,Communication and The Arts CO,School Communication Arts CO,3,1078
INTERIOR+INDSTRL DSGN,Lorenzo di Medici,ITDS,110L,,,Communication and The Arts CO,School Communication Arts CO,3,1079
CURRENT ISSUES IN TELEVISION,Marist Abroad,MDIA,331L,,,Communication and The Arts CO,School Communication Arts CO,3,1081
TECHNICAL DRAWING,Lorenzo di Medici,ITDS,115N,,,Communication and The Arts CO,School Communication Arts CO,3,1082
GENDER+MEDIA,Lecture,MDIA,335L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Media Studies & Production', '120L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1083
HIST INTERIOR DESGN,Lorenzo di Medici,ITDS,150L,,,Communication and The Arts CO,School Communication Arts CO,3,1084
DIRECTING,Lecture,MDIA,350L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '241L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '206L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '340L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1085
CAD INTERIOR DESGN II,Lorenzo di Medici,ITDS,211N,,,Communication and The Arts CO,School Communication Arts CO,3,1086
MEDIA INTERNSHIP,Internship,MDIA,360N,,,Communication and The Arts CO,School Communication Arts CO,1,1087
PRODUCT DESIGN,Lorenzo di Medici,ITDS,220N,,,Communication and The Arts CO,School Communication Arts CO,3,1088
POLICY IMPLEMENTATION,Lecture,POSC,322L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '200L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '281L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '289L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '296L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1080
MEDIA INTERNSHIP,Internship,MDIA,361N,,,Communication and The Arts CO,School Communication Arts CO,3,1089
DESIGNING URBAN SPACES,Marist Abroad,ITDS,260N,,,Communication and The Arts CO,School Communication Arts CO,3,1090
ENERGY POLICY,Marist Abroad,POSC,326L,,,Liberal Arts LA,School of Liberal Arts LA,3,1091
MEDIA INTERNSHIP,Internship,MDIA,362N,,,Communication and The Arts CO,School Communication Arts CO,6,1093
POL COMM & POL,Marist Abroad,POSC,338L,,,Liberal Arts LA,School of Liberal Arts LA,3,1092
INST:SEXUALITY IN FILM & TV,Independent Study,MDIA,390L,,,Communication and The Arts CO,School Communication Arts CO,3,1095
EXHIBIT DESIGN,Lorenzo di Medici,ITDS,360N,,,Communication and The Arts CO,School Communication Arts CO,3,1096
INST:MULTICAMERA GRAPHICS,Independent Study,MDIA,391N,,,Communication and The Arts CO,School Communication Arts CO,3,1097
ARCH STUDIO:DESIGN COMMUNITIES,Marist Abroad,ITDS,382L,,,Communication and The Arts CO,School Communication Arts CO,3,1098
ADVANCED SCREENWRITING,Lecture,MDIA,401L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Media Studies & Production', '301L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '321L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1099
DIGITAL LAYOUT+DSGN,Marist Abroad,ITDS,400L,,,Communication and The Arts CO,School Communication Arts CO,3,1100
MULTI-CAMERA PRODUCTION,Lecture,MDIA,403N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '287L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '203L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1101
INTERIOR DESIGN INTERNSHIP,Lorenzo di Medici,ITDS,405L,,,Communication and The Arts CO,School Communication Arts CO,3,1102
SURV RES/DATA ANA,Lecture,POSC,342L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '238L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '289L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '291L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '298L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1094
ELEM ITAL I,School College,ITAL,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,1104
DIGITAL FILMMAKING,Marist Abroad,MDIA,405L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Media Studies & Production', '203L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Media Studies & Production', '302N', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Communication', '287L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '398N', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,1103
TOPICS IN TELEVISION-HORROR,Lecture,MDIA,421L,,,Communication and The Arts CO,School Communication Arts CO,3,1106
ELEM ITALIAN II,Lecture,ITAL,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,1107
TOPICS IN GLOBAL CINEMA,Marist Abroad,MDIA,422L,,,Communication and The Arts CO,School Communication Arts CO,3,1108
ELEM ITALIAN II,Marist Abroad,ITAL,103L,,,Liberal Arts LA,School of Liberal Arts LA,4,1109
INTERM ITAL I,Lecture,ITAL,105L,,,Liberal Arts LA,School of Liberal Arts LA,3,1110
3D MODELING & VISUALIZATION,Lecture,MDIA,431L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Media Studies & Production', '103L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1111
CONGRESS TODAY,Lecture,POSC,360L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '281L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '291L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '298L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1105
INTERM ITAL II,School College,ITAL,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,1112
MEDIA INTERNSHIP,Internship,MDIA,460N,,,Communication and The Arts CO,School Communication Arts CO,9,1113
INTERN POL SCI,Internship,POSC,380N,,,Liberal Arts LA,School of Liberal Arts LA,6,1114
ACCLRTD ITAL LANG-BEGN,Marist Abroad,ITAL,108L,,,Liberal Arts LA,School of Liberal Arts LA,4,1115
MEDIA STUDIES CAPPING,Non Scheduled,MDIA,480L,,,Communication and The Arts CO,School Communication Arts CO,3,1116
INTERM ITAL II,Lorenzo di Medici,ITAL,112L,,,Liberal Arts LA,School of Liberal Arts LA,4,1117
MEDIA IN BRITAIN,Marist Abroad,IMDA,110L,,,Communication and The Arts CO,School Communication Arts CO,3,1118
IRELAND'S MEDIA,Marist Abroad,IMDA,210L,,,Communication and The Arts CO,School Communication Arts CO,3,1120
ADV ITALIAN I,Lecture,ITAL,201L,,,Liberal Arts LA,School of Liberal Arts LA,3,1119
ADV ITALIAN I,Lorenzo di Medici,ITAL,203L,,,Liberal Arts LA,School of Liberal Arts LA,4,1122
METH IN MED TECH,Lecture,MEDT,260N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,4,1121
ADV ITALIAN II,Marist Abroad,ITAL,204L,,,Liberal Arts LA,School of Liberal Arts LA,4,1124
CLIN MICRO BIO I,Lecture,MEDT,301N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '312L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Medical Technology', '260N', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,4,1123
ADV RDNG+COMP-ITALIAN,Lorenzo di Medici,ITAL,282L,,,Liberal Arts LA,School of Liberal Arts LA,3,1125
HIGH RENAISSANCE+MANNERISM,Marist Abroad,ITAL,311L,,,Liberal Arts LA,School of Liberal Arts LA,3,1127
CLINIC CHEM I,Lecture,MEDT,305N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Medical Technology', '260N', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'C', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'C', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'C', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'C', ''], ['Or', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'C', ')'], ['And', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '201L', 'Undergraduate', 'C', ''], ['Or', '(', '', '', 'Chemistry', '211L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '212L', 'Undergraduate', 'C', ')']]",Science SI,School of Science SI,4,1126
